date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
1/1/2015,Quarter1,finishing,Thursday,10,0.7945205479452054,0.020131629887727445,0.028596149686350852,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.5325297589568052
1/1/2015,Quarter1,finishing,Thursday,8,0.9315068493150683,0.0,0.028596149686350852,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.4995434686139181
1/1/2015,Quarter1,finishing,Thursday,4,0.9315068493150683,0.020131629887727445,0.028596149686350852,0.08333333333333333,0.0,0.0,0.0,0.0,0.1839080459770115,0.405252173457085
1/1/2015,Quarter1,finishing,Thursday,7,0.9999999999999999,0.0,0.028596149686350852,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.34624179875114103
1/1/2015,Quarter1,sewing,Thursday,4,0.7945205479452054,0.4024390243902439,0.036945706251351934,0.2777777777777778,0.0,0.0,0.0,0.0,0.6666666666666667,0.3241954911058902
1/1/2015,Quarter1,finishing,Thursday,11,0.8630136986301368,0.024196670538133958,0.036945706251351934,0.05555555555555555,0.0,0.0,0.0,0.0,0.11494252873563218,0.22850298344474812
1/3/2015,Quarter1,finishing,Saturday,4,0.9999999999999999,0.024196670538133958,0.036945706251351934,0.25462962962962965,0.0,0.0,0.0,0.0,0.20689655172413793,0.8506732525541448
1/3/2015,Quarter1,finishing,Saturday,11,0.9315068493150683,0.0,0.036945706251351934,0.2175925925925926,0.0,0.0,0.0,0.0,0.17241379310344826,0.8505105698088559
1/3/2015,Quarter1,finishing,Saturday,9,0.9999999999999999,0.024196670538133958,0.036945706251351934,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.8148632703491941
1/3/2015,Quarter1,finishing,Saturday,3,0.9315068493150683,0.020131629887727445,0.036945706251351934,0.06018518518518518,0.0,0.0,0.0,0.0,0.06896551724137931,0.8024660018368751
1/3/2015,Quarter1,finishing,Saturday,1,0.9999999999999999,0.020131629887727445,0.036945706251351934,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.7546938340866779
1/3/2015,Quarter1,sewing,Saturday,1,0.9999999999999999,0.4874177313201702,0.03309539260220636,0.24305555555555555,0.013888888888888888,0.0,0.0,0.0,0.6264367816091955,0.63944892329726
1/3/2015,Quarter1,sewing,Saturday,3,0.9999999999999999,0.4874177313201702,0.039195327709279686,0.2523148148148148,0.013888888888888888,0.0,0.0,0.0,0.603448275862069,0.6389951469712569
1/3/2015,Quarter1,sewing,Saturday,8,0.9999999999999999,0.4502516453735965,0.05425048669695003,0.27314814814814814,0.013888888888888888,0.0,0.0,0.0,0.6551724137931034,0.6389903067265337
1/3/2015,Quarter1,sewing,Saturday,12,0.9999999999999999,0.4502516453735965,0.03621025308241402,0.27314814814814814,0.0175,0.0,0.0,0.0,0.6551724137931034,0.6389903067265337
1/3/2015,Quarter1,sewing,Saturday,11,0.9999999999999999,0.16860240030971735,0.04317542721176725,0.27314814814814814,0.013888888888888888,0.0,0.0,0.0,0.3160919540229885,0.6388985586021872
1/3/2015,Quarter1,sewing,Saturday,5,0.9999999999999999,0.16860240030971735,0.028206792126324893,0.27314814814814814,0.013888888888888888,0.0,0.0,0.0,0.3390804597701149,0.6387985971734794
1/3/2015,Quarter1,sewing,Saturday,6,0.9999999999999999,0.44521873790166466,0.04953493402552455,0.25925925925925924,0.013888888888888888,0.0,0.0,0.0,0.6206896551724138,0.638771927334836
1/3/2015,Quarter1,sewing,Saturday,7,0.9999999999999999,0.44521873790166466,0.048929266709928615,0.25925925925925924,0.010555555555555556,0.0,0.0,0.0,0.6206896551724138,0.638771927334836
1/3/2015,Quarter1,sewing,Saturday,10,0.9315068493150683,0.3176538908246225,0.02608695652173913,0.25,0.015555555555555555,0.0,0.0,0.0,0.5977011494252874,0.6243083592524002
1/3/2015,Quarter1,finishing,Saturday,2,0.9999999999999999,0.024196670538133958,0.02608695652173913,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.6188368370013894
1/3/2015,Quarter1,sewing,Saturday,2,0.9315068493150683,0.32849399922570655,0.040536448193813544,0.25462962962962965,0.0125,0.0,0.0,0.0,0.6091954022988506,0.5825182129657698
1/3/2015,Quarter1,finishing,Saturday,10,0.8630136986301368,0.024196670538133958,0.040536448193813544,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.5279013403490207
1/3/2015,Quarter1,sewing,Saturday,4,0.8630136986301368,0.4024390243902439,0.023231667748215442,0.5324074074074074,0.0,0.0,0.0,0.0,0.6666666666666667,0.5260084776187129
1/3/2015,Quarter1,sewing,Saturday,9,0.8630136986301368,0.4874177313201702,0.046073977936404935,0.2662037037037037,0.011111111111111112,0.0,0.0,0.0,0.6379310344827587,0.525818092028218
1/3/2015,Quarter1,finishing,Saturday,8,0.9999999999999999,0.0,0.046073977936404935,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.4450362074664398
1/3/2015,Quarter1,finishing,Saturday,7,0.9999999999999999,0.020131629887727445,0.046073977936404935,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.4416295040676236
1/4/2015,Quarter1,finishing,Sunday,3,0.9315068493150683,0.024196670538133958,0.046073977936404935,0.06018518518518518,0.0,0.0,0.0,0.0,0.06896551724137931,0.854467181169494
1/4/2015,Quarter1,finishing,Sunday,9,0.9999999999999999,0.020131629887727445,0.046073977936404935,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.78709276095796
1/4/2015,Quarter1,finishing,Sunday,1,0.9999999999999999,0.020131629887727445,0.046073977936404935,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.7685790887822949
1/4/2015,Quarter1,sewing,Sunday,6,0.9999999999999999,0.16860240030971735,0.023015357992645466,0.2690972222222222,0.013888888888888888,0.0,0.0,0.0,0.33333333333333337,0.728527884992682
1/4/2015,Quarter1,finishing,Sunday,4,0.9999999999999999,0.020131629887727445,0.023015357992645466,0.25462962962962965,0.0,0.0,0.0,0.0,0.20689655172413793,0.7081886285861714
1/4/2015,Quarter1,sewing,Sunday,9,0.9999999999999999,0.4502516453735965,0.05498593986588795,0.27314814814814814,0.016666666666666666,0.0,0.0,0.0,0.6551724137931034,0.6956600182514667
1/4/2015,Quarter1,sewing,Sunday,7,0.9999999999999999,0.44521873790166466,0.052779580359074194,0.2708333333333333,0.016666666666666666,0.0,0.0,0.0,0.6264367816091955,0.6955099684095768
1/4/2015,Quarter1,sewing,Sunday,8,0.9999999999999999,0.44521873790166466,0.04464633354964309,0.26157407407407407,0.0125,0.0,0.0,0.0,0.6264367816091955,0.695407000435568
1/4/2015,Quarter1,sewing,Sunday,4,0.9999999999999999,0.4874177313201702,0.03768115942028986,0.16435185185185186,0.013888888888888888,0.0,0.0,0.0,0.6149425287356322,0.6393054120711444
1/4/2015,Quarter1,sewing,Sunday,1,0.9999999999999999,0.4502516453735965,0.044386761842959116,0.27314814814814814,0.0175,0.0,0.0,0.0,0.6551724137931034,0.6389903067265337
1/4/2015,Quarter1,sewing,Sunday,2,0.9999999999999999,0.4874177313201702,0.033528012113346314,0.2569444444444444,0.013888888888888888,0.0,0.0,0.0,0.6149425287356322,0.6388991788572193
1/4/2015,Quarter1,sewing,Sunday,12,0.9999999999999999,0.16860240030971735,0.052303698896820246,0.2690972222222222,0.013888888888888888,0.0,0.0,0.0,0.33333333333333337,0.638665016794296
1/4/2015,Quarter1,finishing,Sunday,2,0.9999999999999999,0.020131629887727445,0.052303698896820246,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.6297265418261245
1/4/2015,Quarter1,finishing,Sunday,10,0.8630136986301368,0.020131629887727445,0.052303698896820246,0.16666666666666666,0.0,0.0,0.0,0.0,0.1839080459770115,0.5926513363410455
1/4/2015,Quarter1,sewing,Sunday,11,0.9315068493150683,0.3176538908246225,0.02189054726368159,0.25,0.0125,0.0,0.0,0.0,0.5977011494252874,0.5826371068335296
1/4/2015,Quarter1,sewing,Sunday,3,0.9315068493150683,0.32849399922570655,0.03145143845987454,0.25462962962962965,0.0125,0.0,0.0,0.0,0.6091954022988506,0.5825182129657698
1/4/2015,Quarter1,sewing,Sunday,10,0.8630136986301368,0.4874177313201702,0.05169803158122431,0.2662037037037037,0.011111111111111112,0.0,0.0,0.0,0.6379310344827587,0.525818092028218
1/4/2015,Quarter1,finishing,Sunday,8,0.9999999999999999,0.0,0.05169803158122431,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.5063568754115505
1/4/2015,Quarter1,finishing,Sunday,7,0.9999999999999999,0.0,0.05169803158122431,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.489323357289733
1/4/2015,Quarter1,sewing,Sunday,5,0.8630136986301368,0.8279132791327912,0.037940731126973826,0.2685185185185185,0.007222222222222222,0.0,0.0,0.0,0.6436781609195402,0.41695427479001257
1/4/2015,Quarter1,finishing,Sunday,11,0.9315068493150683,0.024196670538133958,0.037940731126973826,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.12645066825735846
1/5/2015,Quarter1,finishing,Monday,1,0.9999999999999999,0.020131629887727445,0.037940731126973826,0.07407407407407407,0.0,0.0,0.0,0.0,0.06896551724137931,0.8202630922462321
1/5/2015,Quarter1,finishing,Monday,11,0.9999999999999999,0.020131629887727445,0.037940731126973826,0.09259259259259259,0.0,0.0,0.0,0.0,0.09195402298850575,0.7959658542793308
1/5/2015,Quarter1,finishing,Monday,4,0.9999999999999999,0.020131629887727445,0.037940731126973826,0.14814814814814814,0.0,0.0,0.0,0.0,0.16091954022988506,0.7442583555547783
1/5/2015,Quarter1,finishing,Monday,3,0.9315068493150683,0.024196670538133958,0.037940731126973826,0.07407407407407407,0.0,0.0,0.0,0.0,0.06896551724137931,0.7236517139703528
1/5/2015,Quarter1,sewing,Monday,9,0.9999999999999999,0.4502516453735965,0.052779580359074194,0.27314814814814814,0.020833333333333332,0.0,0.0,0.0,0.6551724137931034,0.6956600182514667
1/5/2015,Quarter1,finishing,Monday,9,0.9999999999999999,0.0,0.052779580359074194,0.07407407407407407,0.0,0.0,0.0,0.0,0.06896551724137931,0.6621254686974067
1/5/2015,Quarter1,finishing,Monday,2,0.9999999999999999,0.020131629887727445,0.052779580359074194,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.6436117965217416
1/5/2015,Quarter1,sewing,Monday,7,0.9999999999999999,0.44521873790166466,0.05399091499026606,0.26157407407407407,0.013888888888888888,0.0,0.0,0.0,0.6264367816091955,0.6394027447462528
1/5/2015,Quarter1,sewing,Monday,8,0.9999999999999999,0.44521873790166466,0.04499242915855505,0.26157407407407407,0.010555555555555556,0.0,0.0,0.0,0.6264367816091955,0.6394027447462528
1/5/2015,Quarter1,sewing,Monday,1,0.9999999999999999,0.4502516453735965,0.048929266709928615,0.27314814814814814,0.0175,0.0,0.0,0.0,0.6551724137931034,0.6389903067265337
1/5/2015,Quarter1,sewing,Monday,11,0.9999999999999999,0.3176538908246225,0.029028769197490804,0.18518518518518517,0.013888888888888888,0.0,0.0,0.0,0.6091954022988506,0.6389139792700214
1/5/2015,Quarter1,sewing,Monday,6,0.9999999999999999,0.16860240030971735,0.03049967553536664,0.2777777777777778,0.013888888888888888,0.0,0.0,0.0,0.3448275862068966,0.6389083958469961
1/5/2015,Quarter1,sewing,Monday,12,0.9999999999999999,0.16860240030971735,0.0445598096474151,0.2777777777777778,0.013888888888888888,0.0,0.0,0.0,0.3448275862068966,0.6389083958469961
1/5/2015,Quarter1,sewing,Monday,2,0.9999999999999999,0.4874177313201702,0.03244646333549643,0.2662037037037037,0.013888888888888888,0.0,0.0,0.0,0.6379310344827587,0.6387172569285713
1/5/2015,Quarter1,sewing,Monday,4,0.9999999999999999,0.4874177313201702,0.03253298723772442,0.2662037037037037,0.013888888888888888,0.0,0.0,0.0,0.6379310344827587,0.6387172569285713
1/5/2015,Quarter1,finishing,Monday,10,0.9315068493150683,0.0,0.03253298723772442,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.597327613827106
1/5/2015,Quarter1,finishing,Monday,5,0.7260273972602739,0.0,0.03253298723772442,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.5926991952193215
1/5/2015,Quarter1,sewing,Monday,10,0.9315068493150683,0.4874177313201702,0.046549859398658876,0.2708333333333333,0.0125,0.0,0.0,0.0,0.6494252873563219,0.5826952337519278
1/5/2015,Quarter1,sewing,Monday,3,0.9315068493150683,0.32849399922570655,0.040536448193813544,0.25462962962962965,0.0125,0.0,0.0,0.0,0.6091954022988506,0.5825182129657698
1/5/2015,Quarter1,finishing,Monday,7,0.9999999999999999,0.020131629887727445,0.040536448193813544,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.4995434686139181
1/5/2015,Quarter1,finishing,Monday,8,0.9999999999999999,0.0,0.040536448193813544,0.037037037037037035,0.0,0.0,0.0,0.0,0.06896551724137931,0.4859166527631803
1/5/2015,Quarter1,sewing,Monday,5,0.7260273972602739,0.3693379790940766,0.02850962578412286,0.2685185185185185,0.006388888888888889,0.0,0.0,0.0,0.6436781609195402,0.4131160825201008
1/6/2015,Quarter1,finishing,Tuesday,4,0.9999999999999999,0.020131629887727445,0.02850962578412286,0.17129629629629628,0.0,0.0,0.0,0.0,0.1839080459770115,0.8267163586729783
1/6/2015,Quarter1,finishing,Tuesday,1,0.9999999999999999,0.020131629887727445,0.02850962578412286,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.7925627100166622
1/6/2015,Quarter1,finishing,Tuesday,3,0.9315068493150683,0.024196670538133958,0.02850962578412286,0.06944444444444445,0.0,0.0,0.0,0.0,0.09195402298850575,0.7504648225042564
1/6/2015,Quarter1,finishing,Tuesday,11,0.9999999999999999,0.024196670538133958,0.02850962578412286,0.10416666666666667,0.0,0.0,0.0,0.0,0.14942528735632185,0.7386463726046734
1/6/2015,Quarter1,finishing,Tuesday,9,0.9999999999999999,0.020131629887727445,0.02850962578412286,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.7042019980097166
1/6/2015,Quarter1,sewing,Tuesday,1,0.9999999999999999,0.4502516453735965,0.051049102314514386,0.4097222222222222,0.020833333333333332,0.0,0.0,0.0,0.6551724137931034,0.6955842557909018
1/6/2015,Quarter1,sewing,Tuesday,9,0.9999999999999999,0.4502516453735965,0.056154012545965824,0.4097222222222222,0.020833333333333332,0.0,0.0,0.0,0.6551724137931034,0.6955842557909018
1/6/2015,Quarter1,finishing,Tuesday,10,0.9315068493150683,0.020131629887727445,0.056154012545965824,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.6495025108059027
1/6/2015,Quarter1,finishing,Tuesday,2,0.9999999999999999,0.020131629887727445,0.056154012545965824,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.6452948574235772
1/6/2015,Quarter1,sewing,Tuesday,2,0.9999999999999999,0.4874177313201702,0.030672723339822624,0.3993055555555555,0.013888888888888888,0.0,0.0,0.0,0.6379310344827587,0.6393013612419167
1/6/2015,Quarter1,sewing,Tuesday,4,0.9999999999999999,0.4874177313201702,0.03971447112264763,0.3993055555555555,0.013888888888888888,0.0,0.0,0.0,0.6379310344827587,0.6393013612419167
1/6/2015,Quarter1,sewing,Tuesday,3,0.9999999999999999,0.32849399922570655,0.04135842526497945,0.3819444444444444,0.013888888888888888,0.0,0.0,0.0,0.6091954022988506,0.6389397672187827
1/6/2015,Quarter1,sewing,Tuesday,12,0.9999999999999999,0.16860240030971735,0.047328574518710795,0.2048611111111111,0.013888888888888888,0.0,0.0,0.0,0.3390804597701149,0.6387899361577586
1/6/2015,Quarter1,sewing,Tuesday,7,0.9999999999999999,0.44521873790166466,0.04447328574518711,0.3923611111111111,0.010555555555555556,0.0,0.0,0.0,0.6264367816091955,0.6387761236420622
1/6/2015,Quarter1,sewing,Tuesday,8,0.9999999999999999,0.44521873790166466,0.046549859398658876,0.3923611111111111,0.010555555555555556,0.0,0.0,0.0,0.6264367816091955,0.6387761236420622
1/6/2015,Quarter1,sewing,Tuesday,6,0.9999999999999999,0.16860240030971735,0.039065541855937705,0.1724537037037037,0.010555555555555556,0.0,0.0,0.0,0.3390804597701149,0.6387173110599196
1/6/2015,Quarter1,sewing,Tuesday,10,0.9315068493150683,0.4874177313201702,0.05200086523902228,0.40625,0.0125,0.0,0.0,0.0,0.6494252873563219,0.5828592686531868
1/6/2015,Quarter1,sewing,Tuesday,11,0.9315068493150683,0.3176538908246225,0.02522171749945922,0.3819444444444444,0.0125,0.0,0.0,0.0,0.6091954022988506,0.5823093798628841
1/6/2015,Quarter1,finishing,Tuesday,8,0.9999999999999999,0.0,0.02522171749945922,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.5044986736601722
1/6/2015,Quarter1,sewing,Tuesday,5,0.7945205479452054,0.3693379790940766,0.03465282284231019,0.4027777777777778,0.009722222222222222,0.0,0.0,0.0,0.6436781609195402,0.46945164235999226
1/6/2015,Quarter1,finishing,Tuesday,7,0.9999999999999999,0.0,0.03465282284231019,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.43140939274343837
1/7/2015,Quarter1,finishing,Wednesday,1,0.9999999999999999,0.020131629887727445,0.03465282284231019,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.8093933224182283
1/7/2015,Quarter1,finishing,Wednesday,9,0.9999999999999999,0.020131629887727445,0.03465282284231019,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.7294479160481973
1/7/2015,Quarter1,sewing,Wednesday,1,0.9999999999999999,0.4502516453735965,0.05070300670560242,0.4097222222222222,0.020833333333333332,0.0,0.0,0.0,0.6551724137931034,0.6955842557909018
1/7/2015,Quarter1,sewing,Wednesday,9,0.9999999999999999,0.4502516453735965,0.05697598961713173,0.4097222222222222,0.020833333333333332,0.0,0.0,0.0,0.6551724137931034,0.6955842557909018
1/7/2015,Quarter1,sewing,Wednesday,8,0.9999999999999999,0.44521873790166466,0.048799480856586634,0.3923611111111111,0.016666666666666666,0.0,0.0,0.0,0.6264367816091955,0.6951720173805295
1/7/2015,Quarter1,finishing,Wednesday,3,0.9315068493150683,0.024196670538133958,0.048799480856586634,0.10416666666666667,0.0,0.0,0.0,0.0,0.14942528735632185,0.67246305294146
1/7/2015,Quarter1,finishing,Wednesday,4,0.9999999999999999,0.020131629887727445,0.048799480856586634,0.17129629629629628,0.0,0.0,0.0,0.0,0.1839080459770115,0.6692902161386246
1/7/2015,Quarter1,finishing,Wednesday,2,0.9999999999999999,0.020131629887727445,0.048799480856586634,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.6537101630604919
1/7/2015,Quarter1,finishing,Wednesday,10,0.9315068493150683,0.020131629887727445,0.048799480856586634,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.6452948574235772
1/7/2015,Quarter1,finishing,Wednesday,7,0.9999999999999999,0.0,0.048799480856586634,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.6438638286960076
1/7/2015,Quarter1,sewing,Wednesday,2,0.9999999999999999,0.4874177313201702,0.03326844040666234,0.3993055555555555,0.0175,0.0,0.0,0.0,0.6379310344827587,0.6393013612419167
1/7/2015,Quarter1,sewing,Wednesday,4,0.9999999999999999,0.4874177313201702,0.04252649794505732,0.3993055555555555,0.013888888888888888,0.0,0.0,0.0,0.6379310344827587,0.6393013612419167
1/7/2015,Quarter1,sewing,Wednesday,6,0.9999999999999999,0.16473093302361594,0.042353450140601344,0.21180555555555555,0.013888888888888888,0.0,0.0,0.0,0.3275862068965517,0.6390186377209267
1/7/2015,Quarter1,sewing,Wednesday,3,0.9999999999999999,0.32849399922570655,0.03967120917153363,0.3819444444444444,0.013888888888888888,0.0,0.0,0.0,0.6091954022988506,0.6389397672187827
1/7/2015,Quarter1,sewing,Wednesday,12,0.9999999999999999,0.16860240030971735,0.0481505515898767,0.21875,0.013888888888888888,0.0,0.0,0.0,0.3390804597701149,0.6389092326274213
1/7/2015,Quarter1,sewing,Wednesday,7,0.9999999999999999,0.44521873790166466,0.04581440622972096,0.3923611111111111,0.013888888888888888,0.0,0.0,0.0,0.6264367816091955,0.6387761236420622
1/7/2015,Quarter1,sewing,Wednesday,10,0.9315068493150683,0.4874177313201702,0.04918883841661259,0.40625,0.019166666666666665,0.0,0.0,0.0,0.6494252873563219,0.6386309602820887
1/7/2015,Quarter1,sewing,Wednesday,5,0.8630136986301368,0.3693379790940766,0.017564352152282067,0.375,0.011111111111111112,0.0,0.0,0.0,0.6436781609195402,0.5263995687157004
1/7/2015,Quarter1,finishing,Wednesday,8,0.9999999999999999,0.0,0.017564352152282067,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.5044986736601722
1/7/2015,Quarter1,finishing,Wednesday,6,0.9999999999999999,0.0,0.017564352152282067,0.06944444444444445,0.0,0.0,0.0,0.0,0.09195402298850575,0.48809523541015143
1/7/2015,Quarter1,sewing,Wednesday,11,0.9999999999999999,0.5600077429345721,0.02426995457495133,0.3819444444444444,0.011111111111111112,0.0,0.0,0.0,0.6091954022988506,0.20120437084834547
1/7/2015,Quarter1,finishing,Wednesday,5,0.8630136986301368,0.024196670538133958,0.02426995457495133,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.10872299340798364
1/8/2015,Quarter2,finishing,Thursday,1,0.9999999999999999,0.020131629887727445,0.02426995457495133,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.8051856690359026
1/8/2015,Quarter2,finishing,Thursday,4,0.9999999999999999,0.020131629887727445,0.02426995457495133,0.4861111111111111,0.0,0.0,0.0,0.0,0.20689655172413793,0.7738526526927373
1/8/2015,Quarter2,sewing,Thursday,9,0.9999999999999999,0.4502516453735965,0.052303698896820246,0.4097222222222222,0.024444444444444446,0.0,0.0,0.0,0.6551724137931034,0.7516478732699973
1/8/2015,Quarter2,finishing,Thursday,9,0.9999999999999999,0.020131629887727445,0.052303698896820246,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.7420708750674375
1/8/2015,Quarter2,sewing,Thursday,1,0.9999999999999999,0.4502516453735965,0.05113562621674238,0.4097222222222222,0.020833333333333332,0.0,0.0,0.0,0.6551724137931034,0.6955842557909018
1/8/2015,Quarter2,sewing,Thursday,4,0.9999999999999999,0.4874177313201702,0.04044992429158555,0.40625,0.020833333333333332,0.0,0.0,0.0,0.6494252873563219,0.6952228241618125
1/8/2015,Quarter2,sewing,Thursday,7,0.9999999999999999,0.44521873790166466,0.04512221501189704,0.3923611111111111,0.016666666666666666,0.0,0.0,0.0,0.6264367816091955,0.6951720173805295
1/8/2015,Quarter2,sewing,Thursday,8,0.9999999999999999,0.44521873790166466,0.04408392818516115,0.3923611111111111,0.016666666666666666,0.0,0.0,0.0,0.6264367816091955,0.6951720173805295
1/8/2015,Quarter2,finishing,Thursday,2,0.9999999999999999,0.020131629887727445,0.04408392818516115,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.6789560810989725
1/8/2015,Quarter2,finishing,Thursday,5,0.8630136986301368,0.024196670538133958,0.04408392818516115,0.14814814814814814,0.0,0.0,0.0,0.0,0.06896551724137931,0.6627128321690117
1/8/2015,Quarter2,sewing,Thursday,2,0.9999999999999999,0.4874177313201702,0.03357127406446031,0.38773148148148145,0.0175,0.0,0.0,0.0,0.6494252873563219,0.6391917227069721
1/8/2015,Quarter2,sewing,Thursday,3,0.9999999999999999,0.32849399922570655,0.03677265844689596,0.3819444444444444,0.013888888888888888,0.0,0.0,0.0,0.6091954022988506,0.6389397672187827
1/8/2015,Quarter2,sewing,Thursday,12,0.9999999999999999,0.16860240030971735,0.023404715552671422,0.5833333333333334,0.0175,0.0,0.0,0.0,0.3390804597701149,0.6387517893455487
1/8/2015,Quarter2,sewing,Thursday,6,0.9999999999999999,0.16473093302361594,0.017477828250054075,0.5648148148148148,0.013888888888888888,0.0,0.0,0.0,0.3275862068965517,0.6386590770065614
1/8/2015,Quarter2,sewing,Thursday,10,0.9315068493150683,0.4874177313201702,0.04581440622972096,0.40625,0.019166666666666665,0.0,0.0,0.0,0.6494252873563219,0.6386309602820887
1/8/2015,Quarter2,finishing,Thursday,10,0.9315068493150683,0.020131629887727445,0.04581440622972096,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.6158412871305075
1/8/2015,Quarter2,finishing,Thursday,8,0.9999999999999999,0.0,0.04581440622972096,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.5664387418131637
1/8/2015,Quarter2,finishing,Thursday,3,0.9315068493150683,0.024196670538133958,0.04581440622972096,0.08333333333333333,0.0,0.0,0.0,0.0,0.11494252873563218,0.5400964147427701
1/8/2015,Quarter2,finishing,Thursday,7,0.9999999999999999,0.0,0.04581440622972096,0.05555555555555555,0.0,0.0,0.0,0.0,0.06896551724137931,0.5044986736601722
